# h,k,F.real,F.imag
-4, 1, -1.216003e-14, 4.440892e-16
-4, 2, -1.417960e+01, -4.441000e-15
-4, 3, 3.586848e-15, 1.332268e-15
-4, 4, 2.279671e+01, 0.000000e+00
-4, 5, -1.085533e-14, 1.776357e-15
-4, 6, -8.170982e+00, 2.511510e-15
-4, 7, -1.626519e-16, 1.332268e-15
-4, 8, 1.193783e+01, -5.126494e-15
-4, 9, -1.111573e-14, 1.332268e-15
-4, 10, -4.535262e+00, -1.808857e-15
-4, 11, -1.246072e-15, 2.886580e-15
-4, 12, 6.701172e+00, -5.776186e-15
-4, 13, -7.576055e-15, -1.110223e-16
-4, 14, -2.745129e+00, 1.124983e-14
-3, -14, -8.079165e-15, 8.881784e-16
-3, -13, 0.000000e+00, 1.303248e-15
-3, -12, -8.421397e-15, -1.776357e-15
-3, -11, 0.000000e+00, 3.671809e-15
-3, -10, -1.376795e-14, 1.776357e-15
-3, -9, 0.000000e+00, -7.282790e-15
-3, -8, -1.536233e-14, -3.552714e-15
-3, -7, 0.000000e+00, -1.014714e-14
-3, -6, -2.063292e-14, -8.881784e-16
-3, -5, 0.000000e+00, -7.888609e-31
-3, -4, -2.242687e-14, -1.776357e-15
-3, -3, 0.000000e+00, -7.888609e-31
-3, -2, -2.954501e-14, -1.776357e-15
-3, -1, 0.000000e+00, 0.000000e+00
-3, 0, 6.031118e-15, -1.776357e-15
-3, 1, 0.000000e+00, 3.944305e-31
-3, 2, -5.063397e-15, -1.776357e-15
-3, 3, 0.000000e+00, 0.000000e+00
-3, 4, 3.586848e-15, -1.776357e-15
-3, 5, 0.000000e+00, 0.000000e+00
-3, 6, -8.544438e-15, -8.881784e-16
-3, 7, 0.000000e+00, 5.916457e-31
-3, 8, -6.795222e-15, -8.881784e-16
-3, 9, 0.000000e+00, 0.000000e+00
-3, 10, -7.529145e-15, -4.440892e-16
-3, 11, 0.000000e+00, 7.106772e-15
-3, 12, -3.725038e-15, -4.440892e-16
-3, 13, 0.000000e+00, 2.825540e-15
-3, 14, -6.248669e-15, 8.881784e-16
-2, -14, 5.535354e+00, 1.702450e-14
-2, -13, 3.791308e-15, -1.221245e-15
-2, -12, -3.713782e+00, -7.846087e-15
-2, -11, -1.536208e-14, -1.332268e-15
-2, -10, 9.651054e+00, 1.245494e-14
-2, -9, -1.051017e-14, -3.996803e-15
-2, -8, -6.803675e+00, -1.039551e-14
-2, -7, -2.143855e-14, -1.776357e-15
-2, -6, 1.975850e+01, 1.688062e-14
-2, -5, -1.838940e-14, -1.776357e-15
-2, -4, -1.417960e+01, -1.332300e-14
-2, -3, -2.954501e-14, -1.776357e-15
-2, -2, 4.743504e+01, 2.009764e-14
-2, -1, 2.572627e-15, -8.881784e-16
-2, 0, -2.789478e+01, -8.990802e-15
-2, 1, 2.572627e-15, 8.881784e-16
-2, 2, 4.743504e+01, 0.000000e+00
-2, 3, -5.063397e-15, 1.776357e-15
-2, 4, -1.417960e+01, 4.441000e-15
-2, 5, -2.471874e-15, 1.776357e-15
-2, 6, 1.975850e+01, -8.440308e-15
-2, 7, -1.603185e-14, 1.776357e-15
-2, 8, -6.803675e+00, 1.527317e-14
-2, 9, -2.891491e-15, 1.554312e-15
-2, 10, 9.651054e+00, -8.303290e-15
-2, 11, -9.792795e-15, 3.108624e-15
-2, 12, -3.713782e+00, 5.604348e-15
-2, 13, -2.554053e-15, 1.221245e-15
-2, 14, 5.535354e+00, -7.160328e-15
-1, -14, -7.313100e-15, -1.332268e-15
-1, -13, 0.000000e+00, 5.650423e-15
-1, -12, -1.016921e-14, 1.332268e-15
-1, -11, 0.000000e+00, 3.867155e-15
-1, -10, -1.282070e-14, -2.220446e-15
-1, -9, 0.000000e+00, -7.835529e-15
-1, -8, -1.465808e-14, 0.000000e+00
-1, -7, 0.000000e+00, -1.125783e-14
-1, -6, -1.277643e-14, -8.881784e-16
-1, -5, 0.000000e+00, 0.000000e+00
-1, -4, -2.284657e-14, -8.881784e-16
-1, -3, 0.000000e+00, 0.000000e+00
-1, -2, 2.572627e-15, 0.000000e+00
-1, -1, 0.000000e+00, 7.888609e-31
-1, 0, -3.833807e-15, 0.000000e+00
-1, 1, 0.000000e+00, 0.000000e+00
-1, 2, 2.572627e-15, 0.000000e+00
-1, 3, 0.000000e+00, -3.944305e-31
-1, 4, -1.216003e-14, -8.881784e-16
-1, 5, 0.000000e+00, 3.944305e-31
-1, 6, -1.277643e-14, -8.881784e-16
-1, 7, 0.000000e+00, -7.888609e-31
-1, 8, -9.986754e-15, 0.000000e+00
-1, 9, 0.000000e+00, -7.835529e-15
-1, 10, -6.181491e-15, 0.000000e+00
-1, 11, 0.000000e+00, 7.499608e-15
-1, 12, -7.711625e-15, 1.332268e-15
-1, 13, 0.000000e+00, 2.937074e-15
-1, 14, 2.610879e-16, -1.332268e-15
0, -14, -2.933023e+00, 1.421628e-15
0, -13, -1.249837e-14, 1.554312e-15
0, -12, 7.333645e+00, 9.478882e-15
0, -11, -7.105294e-15, -5.107026e-15
0, -10, -5.102287e+00, -2.112436e-14
0, -9, -1.281889e-14, -1.554312e-15
0, -8, 1.417875e+01, 1.215736e-14
0, -7, -5.905928e-15, -1.776357e-15
0, -6, -1.027345e+01, -9.549132e-15
0, -5, -2.332056e-14, -2.220446e-15
0, -4, 3.379483e+01, 1.435874e-14
0, -3, 6.031118e-15, -2.664535e-15
0, -2, -2.789478e+01, -8.990802e-15
0, -1, -3.833807e-15, -1.776357e-15
0, 0, 1.056239e+02, 0.000000e+00
0, 1, -3.833807e-15, 1.776357e-15
0, 2, -2.789478e+01, 8.990802e-15
0, 3, 6.031118e-15, 2.664535e-15
0, 4, 3.379483e+01, -1.435874e-14
0, 5, -2.332056e-14, 2.220446e-15
0, 6, -1.027345e+01, 9.549132e-15
0, 7, -5.905928e-15, 1.776357e-15
0, 8, 1.417875e+01, -1.215736e-14
0, 9, -1.281889e-14, 1.554312e-15
0, 10, -5.102287e+00, 2.112436e-14
0, 11, -7.105294e-15, 5.107026e-15
0, 12, 7.333645e+00, -9.478882e-15
0, 13, -1.249837e-14, -1.554312e-15
0, 14, -2.933023e+00, -1.421628e-15
1, -14, 2.610879e-16, 1.332268e-15
1, -13, 0.000000e+00, -2.937074e-15
1, -12, -7.711625e-15, -1.332268e-15
1, -11, 0.000000e+00, -7.499608e-15
1, -10, -6.181491e-15, 0.000000e+00
1, -9, 0.000000e+00, 7.835529e-15
1, -8, -9.986754e-15, 0.000000e+00
1, -7, 0.000000e+00, 7.888609e-31
1, -6, -1.277643e-14, 8.881784e-16
1, -5, 0.000000e+00, -3.944305e-31
1, -4, -1.216003e-14, 8.881784e-16
1, -3, 0.000000e+00, 3.944305e-31
1, -2, 2.572627e-15, 0.000000e+00
1, -1, 0.000000e+00, 0.000000e+00
1, 0, -3.833807e-15, 0.000000e+00
1, 1, 0.000000e+00, -7.888609e-31
1, 2, 2.572627e-15, 0.000000e+00
1, 3, 0.000000e+00, 0.000000e+00
1, 4, -2.284657e-14, 8.881784e-16
1, 5, 0.000000e+00, 0.000000e+00
1, 6, -1.277643e-14, 8.881784e-16
1, 7, 0.000000e+00, 1.125783e-14
1, 8, -1.465808e-14, 0.000000e+00
1, 9, 0.000000e+00, 7.835529e-15
1, 10, -1.282070e-14, 2.220446e-15
1, 11, 0.000000e+00, -3.867155e-15
1, 12, -1.016921e-14, -1.332268e-15
1, 13, 0.000000e+00, -5.650423e-15
